ds,EBE,TOL,BEN,NMHC,TCH,CO,SO_2,PM10,O_3,NO_2,total
2015-12-30,0.28294891318849597,3.016294656931201,0.652430558669573,0.09039062586643483,1.3432415563554043,0.3464409800556798,8.98611111111111,14.71267361111111,27.81597222222222,42.24652777777778,99.49303201328901
2015-12-31,0.26293403296990114,3.588715293293168,0.7551587329556545,0.08662946454396221,1.339676342564561,0.39826389556078035,9.091145833333334,14.63454861111111,16.921875,43.36631944444444,90.44526665077692
2016-01-01,0.2082341303522255,2.0709077377160567,0.6154265914662992,0.07826264812273803,1.4771924619784669,0.34670139640931863,9.06857638888889,14.877604166666666,25.65190972222222,35.654513888888886,90.04932913271176
2016-01-02,0.1738219262370544,1.2098090284622258,0.4577629035578981,0.08592509928516048,1.2273102712832273,0.3012152848467748,8.72048611111111,8.71701388888889,45.20659722222222,25.631944444444443,91.731886180339
2016-01-03,0.1763516901003655,1.1922867126570689,0.5456349237615036,0.09481646772589536,1.312538440531445,0.3127604254340339,8.583333333333334,9.74826388888889,32.642361111111114,31.25173611111111,85.86008310465476
2016-01-04,0.13652033983204986,0.743799609267929,0.3839285765942704,0.06217385862357096,1.1864161601083145,0.22526042122626672,8.547743055555555,4.181423611111111,39.68315972222222,18.33420138888889,73.48462674343017
2016-01-05,0.15126488352515954,1.023536707742125,0.43743799981986364,0.10302703462204787,1.2222098330301898,0.2901041747277809,8.83420138888889,5.172743055555555,55.3515625,27.8203125,100.40640007791161
2016-01-06,0.12816220463164857,0.6864707407297655,0.43769841621785116,0.0926091284267068,1.232550849443272,0.2689236193093367,7.759548611111111,6.006944444444445,50.924479166666664,19.963541666666668,87.50092884764747
2016-01-07,0.14499008227121232,0.7570188564418386,0.3558283770689741,0.057302826443374734,1.2007552147029883,0.24244792298284457,8.647569444444445,5.0,50.35243055555556,17.2421875,84.00053077991123
2016-01-08,0.1943080399854345,1.2929563524741088,0.38267609597338986,0.06410962331574405,1.235959812067449,0.26467014562028146,8.71875,5.568576388888889,42.5546875,28.282118055555557,88.55881201388085
2016-01-09,0.1456597248408278,0.8216145900632477,0.3513020888915182,0.07802455370718171,1.2701140948024296,0.26701389731735814,8.858506944444445,6.151909722222222,53.828125,25.5625,97.33477061628923
2016-01-10,0.15977182733135237,0.4529637933730901,0.31727430967536446,0.06709449368368252,1.1985875446467644,0.22812500568236116,8.839409722222221,5.360243055555555,63.53559027777778,14.96701388888889,95.12607391883705
